PRODUTO;COD_PRODUTO;CATEGORIA;MODALIDADE;COBERTURA;OUTRA_COBERTURA;COBERTURAS_ADICIONAIS;ASSISTENCIAS;ASSISTENCIAS_ADICIONAIS;CD_SUSEP;CONDICOES_GERAIS;FORMA_INDENIZACAO;FREQUENCIA_INDENIZACAO;MODALIDADE_INDENIZACAO;TIPO_RENDA;VALOR_MINIMO;VALOR_MINIMO_UNIDADE;VALOR_MINIMO_MOEDA_DESCRICAO;VALOR_MAXIMO;VALOR_MAXIMO_UNIDADE;VALOR_MAXIMO_MOEDA_DESCRICAO;PERIODO_INDENIZAVEL;NUMERO_MAXIMO_PARCELAS_INDENIZAVEIS;MOEDA;PERIODO_CARENCIA;PERIODO_CARENCIA_UNIDADE;PERIODO_CARENCIA_DIFERENCIADO;PERIODO_CARENCIA_DIFERENCIADO_UNIDADE;FRANQUIA_DIAS;FRANQUIA_DIAS_DIFERENCIA;FRANQUIA_REAIS;FRANQUIA_REAIS_DIFERENCIADA;RISCOS_EXCLUIDOS;RISCOS_EXCLUIDOS_URL;CONTRATACAO_ISOLADA;CAPITAL_GLOBAL;VIGENCIA;TAXA_JUROS;INDICE_PMBAC;CRITERIO;INDICE_ATUALIZACAO;CRITERIO_REENQUADRAMENTO;PERIODICIDADE_REENQUADRAMENTO;REGIME_FINANCEIRO;MES_INICIAL_RANGE;MES_FINAL_RANGE;PERCENTUAL_RESGATE;PERCENTUAL_DIFERENCIADO;CRITERIO_CARENCIA_RESGATE;CRITERIO_CARENCIA_RESGATE_UNIDADE;OUTROS_VALORES_GARANTIDOS;PORTABILIDADE;CRITERIO_PORTABILIDADE;CRITERIO_PORTABILIDADE_UNIDADE;MEIO_PAGAMENTO;PERIODICIDADE_PAGAMENTO;TAXA_PREMIO;TIPO_CONTRATACAO;REQ_MINIMO_CONTRATACAO;PUBLICO_ALVO;
SEGURO VIAGEM SHOPPING DE SEGUROS ;590;TRADICIONAL;VIAGEM;OUTROS;PERDA OU ROUBO DE BAGAGEM;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;;;15414.900006/2016-60;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-VIAGEM-BRADESCO;REEMBOLSO DE DESPESAS;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;TRUE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
SEGURO VIAGEM SHOPPING DE SEGUROS ;590;TRADICIONAL;VIAGEM;REGRESSO SANITARIO;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;;;15414.900006/2016-60;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-VIAGEM-BRADESCO;REEMBOLSO DE DESPESAS;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;TRUE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
SEGURO VIAGEM SHOPPING DE SEGUROS ;590;TRADICIONAL;VIAGEM;TRASLADO DE CORPO;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;;;15414.900006/2016-60;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-VIAGEM-BRADESCO;REEMBOLSO DE DESPESAS;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;TRUE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
SEGURO VIAGEM SHOPPING DE SEGUROS ;590;TRADICIONAL;VIAGEM;TRASLADO MEDICO;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;;;15414.900006/2016-60;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-VIAGEM-BRADESCO;REEMBOLSO DE DESPESAS;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;TRUE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
NOVO TOP CLUBE NEXT;595;TRADICIONAL;VIDA;;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);FUNERAL;;15414.901917/2019-57;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/NOVO-TOP-CLUBE;;;;;;;;;;;;;;;;;;;;;;;;;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IPCA (IBGE);POR MUDANCA DE FAIXA ETARIA;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
NOVO TOP CLUBE NEXT;595;TRADICIONAL;VIDA;;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);PET;;15414.901917/2019-57;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/NOVO-TOP-CLUBE;;;;;;;;;;;;;;;;;;;;;;;;;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IPCA (IBGE);POR MUDANCA DE FAIXA ETARIA;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
NOVO TOP CLUBE NEXT;595;TRADICIONAL;VIDA;MORTE;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);;;15414.901917/2019-57;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/NOVO-TOP-CLUBE;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;12;MESES;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;TRUE;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IPCA (IBGE);POR MUDANCA DE FAIXA ETARIA;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
TRANQUILIDADE FAMILIAR BRADESCO;606;TRADICIONAL;VIDA;;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);EQUIPAMENTOS MEDICOS;;15414.004568/2003-66;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/TRANQUILIDADE-FAMILIAR-BRADESCO;;;;;;;;;;;;;;;;;;;;;;;;;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IGP-M (FGV);POR MUDANCA DE FAIXA ETARIA;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
TRANQUILIDADE FAMILIAR BRADESCO;606;TRADICIONAL;VIDA;;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);FUNERAL;;15414.004568/2003-66;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/TRANQUILIDADE-FAMILIAR-BRADESCO;;;;;;;;;;;;;;;;;;;;;;;;;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IGP-M (FGV);POR MUDANCA DE FAIXA ETARIA;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
TRANQUILIDADE FAMILIAR BRADESCO;606;TRADICIONAL;VIDA;MORTE;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);;;15414.004568/2003-66;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/TRANQUILIDADE-FAMILIAR-BRADESCO;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;2000.00;R$;REAL;10000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;12;MESES;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;TRUE;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IGP-M (FGV);POR MUDANCA DE FAIXA ETARIA;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
BILHETE AP BRADESCO;607;TRADICIONAL;ACIDENTES PESSOAIS;;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);FUNERAL;;15414.000173/2002-11;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/BILHETE-AP-BRADESCO;;;;;;;;;;;;;;;;;;;;;;;;;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IGP-M (FGV);NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
BILHETE AP BRADESCO;607;TRADICIONAL;ACIDENTES PESSOAIS;INVALIDEZ TOTAL POR ACIDENTE;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);;;15414.000173/2002-11;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/BILHETE-AP-BRADESCO;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IGP-M (FGV);NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
BILHETE AP BRADESCO;607;TRADICIONAL;ACIDENTES PESSOAIS;MORTE ACIDENTAL;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO-SORTEIO (GRATUITO);;;15414.000173/2002-11;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/BILHETE-AP-BRADESCO;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;TRUE;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IGP-M (FGV);NAO APLICAVEL;;REPARTICAO SIMPLES;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
ACIDENTES PESSOAIS INDIVIDUAL;613;TRADICIONAL;ACIDENTES PESSOAIS;DESPESAS MEDICAS HOSPITALARES E/OU ODONTOLOGICAS;;NAO HA;;;15414.005629/2012-01;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/ACIDENTES-PESSOAIS-INDIVIDUAL;REEMBOLSO DE DESPESAS;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IPCA (IBGE);NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
ACIDENTES PESSOAIS INDIVIDUAL;613;TRADICIONAL;ACIDENTES PESSOAIS;INCAPACIDADE TEMPORARIA;;NAO HA;;;15414.005629/2012-01;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/ACIDENTES-PESSOAIS-INDIVIDUAL;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IPCA (IBGE);NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
ACIDENTES PESSOAIS INDIVIDUAL;613;TRADICIONAL;ACIDENTES PESSOAIS;MORTE ACIDENTAL;;NAO HA;;;15414.005629/2012-01;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/ACIDENTES-PESSOAIS-INDIVIDUAL;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;TRUE;FALSE;TEMPORARIA - PRAZO FIXO;;;INDICE;IPCA (IBGE);NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
AC.PESSOAIS INDIVIDUAL - PRAZO CURTO;614;TRADICIONAL;ACIDENTES PESSOAIS;DESPESAS MEDICAS HOSPITALARES E/OU ODONTOLOGICAS;;NAO HA;;;15414.005628/2012-59;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/ACIDENTES-PESSOAIS-INDIVIDUAL;REEMBOLSO DE DESPESAS;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
AC.PESSOAIS INDIVIDUAL - PRAZO CURTO;614;TRADICIONAL;ACIDENTES PESSOAIS;INCAPACIDADE TEMPORARIA;;NAO HA;;;15414.005628/2012-59;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/ACIDENTES-PESSOAIS-INDIVIDUAL;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
